"ReferenceID"	"Authors"	"Year"	"Title"	"Details"
"Sphenobaiera_turkestanica-ref"	"Samylina [Samylina], V. A., Kirichkova [Kirichkova], A. I."	"1991"	"Rod Czekanowskia. Sistematika, istoriya, rasprostranenie, znachenie dlya stratigrafii [Genera Czekanowski. Systematics, history, distribution, stratigraphic signiﬁcance]."	"Nauka, Leningrad, 139 pp. (in Russian)"
"Ginkgo_insolita-ref"	"Samylina [Samylina], V. A., Markovich [Markovich], E.M."	"1991"	"O yurskoy flore Nazarovskogo ugol'nogo mestorozhdeniya [On the Jurassic flora of the Nazarovsk coal field (The Western Siberia)]."	"Botanicheskiy zhurnal, 76(3): 322–333. (in Russian)"
"Ginkgo_delicata-ref"	"Samylina [Samylina], V.A."	"1967"	"Mezozoyskaya flora levoberezh'ya reki Kolymy [Mesozoic flora of the left bank Kolyma river ]."	"In: Takhtajan, A.L. (eds), Problemata Cognitionis Florae Fosilis Depositionum Carboniferarum URSS. Paleobotanica VI, Nauka, Leningrad, pp. 134–175. (in Russian)"
"Ginkgo_paradiantoides-ref"	"Samylina [Samylina], V.A."	"1967"	"Mezozoyskaya flora levoberezh'ya reki Kolymy [Mesozoic flora of the left bank Kolyma river ]."	"In: Takhtajan, A.L. (eds), Problemata Cognitionis Florae Fosilis Depositionum Carboniferarum URSS. Paleobotanica VI, Nauka, Leningrad, pp. 134–175. (in Russian)"
"Ginkgo_pilifera-ref"	"Samylina [Samylina], V.A."	"1967"	"O zaklyuchitel'nykh etapakh istorii roda Ginkgo L. v Evrazii [On the final stages of the history of the genus Ginkgo L. in Eurasia]."	"Botanicheskiy zhurnal, 52(3): 303–316. (in Russian)"
"Ginkgo_orientalis-ref"	"Samylina [Samylina], V.A."	"1967"	"O zaklyuchitel'nykh etapakh istorii roda Ginkgo L. v Evrazii [On the final stages of the history of the genus Ginkgo L. in Eurasia]."	"Botanicheskiy zhurnal, 52(3): 303–316. (in Russian)"
"Ginkgo_tzagajanica-ref"	"Samylina [Samylina], V.A."	"1967"	"O zaklyuchitel'nykh etapakh istorii roda Ginkgo L. v Evrazii [On the final stages of the history of the genus Ginkgo L. in Eurasia]."	"Botanicheskiy zhurnal, 52(3): 303–316. (in Russian)"
"Ginkgo_oishii-ref"	"Samylina [Samylina], V.A., Chlebaeva [Khlebaeva], A. I."	"1986"	"Novye dannye o tretichnykh vidakh Ginkgo vostochnoy Azii [New data on tertiary species of Ginkgo from East Asia]."	"Paleontologicheskiy zhurnal, 1986(2): 97–103. (in Russian)"
"Ginkgo_tatjanae-ref"	"Samylina [Samylina], V.A., Chlebaeva [Khlebaeva], A. I."	"1986"	"Novye dannye o tretichnykh vidakh Ginkgo vostochnoy Azii [New data on tertiary species of Ginkgo from East Asia]."	"Paleontologicheskiy zhurnal, 1986(2): 97–103. (in Russian)"
"Ginkgo_transsenonica-ref"	"Samylina [Samylina], V.A., Chlebaeva [Khlebaeva], A. I."	"1986"	"Novye dannye o tretichnykh vidakh Ginkgo vostochnoy Azii [New data on tertiary species of Ginkgo from East Asia]."	"Paleontologicheskiy zhurnal, 1986(2): 97–103. (in Russian)"
"Ginkgo_resecta-ref"	"Savizkaya [Savitskaya], L.I."	"1969"	"O flore pozdney yury Fergany. [About the Late Jurassic flora of Fergana]."	"Paleontologicheskiy Zhurnal, 1969(1): 143– 146. (in Russian)"
"Sphenobaiera_tajmyrensis-ref"	"Schvedow [Shvedov], N. A."	"1960"	"O nalichii rannemezozoyskoy flory na Zapadnom Taymyre [On the occurrence of the Early Mesozoic flora in Western Tajmyr]."	"Sbornik statey po paleontologii i biostratigrafii, 20: 55–65. (in Russian)"
"Ginkgo_cordilobata-ref"	"Schweitzer, H. J, Kirchner, M."	"1995"	"Die rhäto-jurassischen Floren des Iran und Afghanistan: 8. Ginkgophyta."	"Palaeontographica, B, 237(1-3): 1–58."
"Ginkgo_dissecta-ref"	"Schweitzer, H.J, Kirchner, M."	"1995"	"Die rhäto-jurassischen Floren des Iran und Afghanistan: 8. Ginkgophyta."	"Palaeontographica, B, 237(1-3): 1–58."
"Karkenia_cylindrica-ref"	"Schweitzer, H.J., Kirchner, M."	"1995"	"Die Rhaeto-Jurassichen Floren des Iran und Afghanistans: 8. Ginkgophyta."	"Palaeontographica B, 237: 1–58."
"Umaltolepis_coleoptera-ref"	"Schweitzer, H.J., Kirchner, M."	"1995"	"Die Rhaeto-Jurassichen Floren des Iran und Afghanistans: 8. Ginkgophyta."	"Palaeontographica B, 237: 1–58."
"Ginkgo_bonesii-ref"	"Scott, R. A., Barghoorn, E. S., Prakash, U."	"1962"	"Wood of Ginkgo in the Tertiary of Western North America."	"American Journal of Botany, 49(10) 1095–1101."
"Sphenobaiera_rarefurcata-ref"	"Semaka, A."	"1962"	"Flora Liasică de la Doman (Banat)."	"Dări de seamă ale ședințelor, Institutul Geologic, 43: 215–242."
"Ginkgoxylon_quangnamense-ref"	"Serra, C."	"1967"	"Sur un nouveau bois de Ginkgoales récolté dans le Ho Gia."	"Arch. Geol. Vietnam, 10: 93–103."
"Ginkgo_obrutschewii-ref"	"Seward, A. C."	"1911"	"Jurassic plants from Chinese Dzungaria."	"Trudy geologicheskogo komiteta, novaya seriya, vypusk 75: 1–61."
"Ginkgoites_pluripartitus-ref"	"Seward, A. C."	"1927"	"The Cretaceous Plant-Bearing Rocks of Western Greenland."	"Philosophical Transactions of the Royal Society of London B, 215: 57–175."
"Eretmophyllum_saighanense-ref"	"Seward, A.C."	"1919"	"Fossil Plants, vol. IV."	"Cambridge University Press, Cambridge, 543 pp."
"Sphenobaiera_polyloba-ref"	"Shabarov, N. V."	"1981"	"Yuzhnoyakutskaya uhlenosnaya formatsiya [Coal-bearing formation of South Yakutiya]."	"Trudy VSEGEI, 312 pp. (in Russian)"
"Ginkgo_antarctica-ref"	"Shirley, J."	"1898"	"Additions to the fossil flora of Queensland, mainly from the Ipswich formation, Trias-Jura system."	"Bulletin Geological Survey of Queensland 7: 1– 25."
"Ginkgo_ferganensis-ref"	"Sixtel [Sikstel'], T. A."	"1960"	"Stratigrafiya kontinental'nykh otlozheniy verkhney permi i triasa Sredney Azii [Stratigraphy of continental deposits of the Upper Permian and Triassic of central Asia]."	"SamGU, Tashkent, 148 pp."
"Sphenobaiera_suluktensis-ref"	"Sixtel [Sikstel'], T. A."	"1961"	"Stratigrafiya kontinental'nykh otlozheniy verkhney permi i triasa Sredney Azii [Stratigraphy of the continental sediments of the Upper Permian and the Triassic of the Middle Asia]."	"Trudy Tashkentskogo Gosudarstvennogo Universiteta, 176 (13), 145 pp. (in Russian)"
"Sphenobaiera_granulifer-ref"	"Sixtel [Sikstel'], T. A."	"1962"	"Flora pozdney i rannego triasa v Yuznoy Fergane [Upper Permian and Lower Triassic flora from South Fergana]."	"In: Verkhov [Verkhov], V. I. et al. (eds), Stratigrafiya i paleontologiya Uzbekistana i sopredel'nych rayonov. Izdatelstvo Akademii nauk uzbekskoy SSR, Tashkent, pp. 284–411. (in Russian)"
"Sphenobaiera_aravanica-ref"	"Sixtel [Sikstel'], T. A."	"1966"	"K fitostratigrafii permi Sredney Azii [Permian phyto-stratigraphy of Soviet Central Asia]."	"FAN, Tashkent, 61 pp. (in Russian)"
"Ginkgo_asiae-mediae-ref"	"Sixtel [Sikstel'], T. A., Kuzichkina [Kuzichkina] Y. M., Savizkaya [Savitskaya], L. I., Chudajberdyev [Khudayberdyev], R., Schvetsova [Shvetsova], E. M."	"1971"	"K istorii razvitiya Ginkgovitykh v sredney Azii [History of the development of Ginkgoites in Central Asia]."	"In: Sixte l[Sikstel'], T. A. (eds), Paleobotany of Uzbekistan. Izdatelstvo \"FAN\", Tashkent, tom II, pp. 62–117. (in Russian)"
"Ginkgo_tringulata-ref"	"Sixtel [Sikstel'], T. A., Kuzichkina [Kuzichkina] Y. M., Savizkaya [Savitskaya], L. I., Chudajberdyev [Khudayberdyev], R., Schvetsova [Shvetsova], E. M."	"1971"	"K istorii razvitiya Ginkgovitykh v sredney Azii [History of the development of Ginkgoites in Central Asia]."	"In: Sixte l[Sikstel'], T. A. (eds), Paleobotany of Uzbekistan. Izdatelstvo \"FAN\", Tashkent, tom II, pp. 62–117. (in Russian)"
"Arberophyllum_oblanceolatum-ref"	"Sixtel, T.A."	"1962"	"Late Permian and Early Triassic Flora of South Fergana"	"Stratigrafiya i paleontologiya Uzbekistana, 1(Stratigraphy and Paleontology of Uzbekistan, 1), Tashkent, pp. 271-414."
"Arberophyllum_ereminae-ref"	"Sixtel, T.A."	"1962"	"Late Permian and Early Triassic Flora of South Fergana, in Stratigrafiya i paleontologiya Uzbekistana, 1"	"(Stratigraphy and Paleontology of Uzbekistan, 1), Tashkent, pp. 271-414."
"Sphenobaiera_altaica-ref"	"Sodov [Sodov], Zh."	"1981"	"Novye dannye o melovoj flore Mongolii [New data on the Cretaceous flora of Mongolia]."	"Paleontologicheskiy Zhurnal, 1981:(3) 128–132. (in Russian)"
"Toretzia_angustifolia -ref"	"Stanislavsky [Stanislavskiy], F. A."	"1973"	"Novyy rod Toretzia iz verkhnego triasa Donbasa i ego otnoshenie k rodam poryadka Ginkgoales [The new genus Toretzia from the Upper Triassic of the Dontez Basin and its relation to the genera of the order Ginkgoales]."	"Paleontologicheskiy Zhurnal, 1973(1): 88–96. (in Russian)"
"Toretzia_longifolia-ref"	"Stanislavsky [Stanislavskiy], F. A."	"1973"	"Novyy rod Toretzia iz verkhnego triasa Donbasa i ego otnoshenie k rodam poryadka Ginkgoales [The new genus Toretzia from the Upper Triassic of the Dontez Basin and its relation to the genera of the order Ginkgoales]."	"Paleontologicheskiy Zhurnal, 1973(1): 88–96. (in Russian)"
"Ginkgo_shiguaiensis-ref"	"Sun, C., Dilcher, D. L., Wang, H., Sun, G., Ge, G."	"2008"	"A study of Ginkgo leaves from the Middle Jurassic of Inner Mongolia, China."	"International Journal of Plant Sciences, 169(8): 1128–1139."
"Ginkgoxylon_diversicellulatum-ref"	"Süss, H."	"2003"	"Zwei neue fossile Hölzer der Morphogattung Ginkgoxylon Saporta emend. Süss aus tertiären Schichten der Insel Lesbos, Griechenland, mit einer Übersicht über Fossilien mit ginkgoaler Holzstruktur."	"Feddes Repertorium, 114 (5-6): 301–319."
"Ginkgoxylon_lesboense-ref"	"Süss, H."	"2003"	"Zwei neue fossile Hölzer der Morphogattung Ginkgoxylon Saporta emend. Süss aus tertiären Schichten der Insel Lesbos, Griechenland, mit einer Übersicht über Fossilien mit ginkgoaler Holzstruktur."	"Feddes Repertorium, 114 (5-6): 301–319."
"Sphenobaiera_crassinervis-ref"	"Sze, H. C."	"1956"	"Older Mesozoic plaits from the Yenchang Formation, Northern Shensi."	"Palaeontologica Sinica A, 5(139): 1–217."
"Arberophyllum_shensiense-ref"	"Sze, H. C."	"1956"	"Older Mesozoic Plants from the Yenchang Formation, Northern Shensi"	"Paleontol. Sin. Ser. A. N. S., 139: 113-206."
"Ginkgoites_chowii-ref"	"Sze, H. C."	"1956"	"Older Mesozoic plants from the Yenchang Formation, Northern Shensi."	"Acta Paleontologia Sinica, 139(5): 1–217."
"Sphenobaiera_eurybasis-ref"	"Sze, H. C."	"1959"	"Jurassic plants from Tsaidam, Chinghai Province."	"Acta Palaeontologica Sinica, 7: 1–31."
"Sphenobaiera_huangii-ref"	"Sze, H. C., Hsü, J."	"1954"	"Index fossils of China plants."	"Geological Publishing House, Beijing, China, 83 pp. (in Chinese)"
"Eretmophyllum_ovatum-ref"	"Teslenko [Teslenko], J. V."	"1970"	"Stratigrafiya i flora yurskikh otlozheniy zapadnoy i yuznoy Sibiri i Tuvy [Stratigraphy and flora of the Jurassic deposits of Western and Southern Siberia and Tuva.]."	"Trudy SNIIGGIM, Ser. Paleontologiya i stratigrafiya, 42: 1-270. (in Russian)"
"Eretmophyllum_pubescens-ref"	"Thomas, H. H."	"1913"	"On some new rare Jurassic plants from Yorkshire: Eretmophyllum, a new type of ginkgoalean leaf."	"Proceedings of the Cambridge Philosophical Society 17(3): 256–262."
"Eretmophyllum_whitbiense-ref"	"Thomas, H. H."	"1913"	"On some new rare Jurassic plants from Yorkshire: Eretmophyllum, a new type of ginkgoalean leaf."	"Proceedings of the Cambridge Philosophical Society 17(3): 256–262."
"Arberophyllum_spetsbergense-ref"	"Vasilevskaya, N.D."	"1972"	"Late Triassic Aora of Svalbard, Mesozoic Beds of Svalbard"	"Leningrad: Nauka, pp. 27-63."
"Ginkgo_angusticuneata-ref"	"Vassilevskaya [Vasilevskaya], N. D."	"1960"	"Ginkgovye iz nizhnemelovykh otlozheniy nizov'ev reki Lena [Ginkgo from Lower Cretaceous deposits of lower rachers Lena River.] (Paleontology and stratigraphy of Soviet Arctic)."	"Trudy nauchno-issledovatelskogo instituta geologii Arktiki Ministerstva geologii i okhrany nedr SSSR, 111: 150–179. (in Russian)"
"Sphenobaiera_flabellata-ref"	"Vassilevskaya [Vasilevskaya], N. D., Abramova [Abramova], L. N."	"1967"	"Materialy k poznaniyu rannemelovoy flory Lenskogo basseyna [Materials to the study of the Early Cretaceous flora of Lena Basin]."	"Uchenye zapiski Nauchno-Issledovatel'skogo instituta geologii Arktiki 16: 73–93. (in Russian)"
"Ginkgo_parvula-ref"	"Vassilevskaya [Vasilevskaya], N. D., Pavlov [Pavlov], V.V."	"1963"	"Stratigrafiya i flora melovykh otlozheniy Leno-Olenekskogo rayona Lenskogo uglenosnogo basseyna [Stratigraphy and flora of the Cretaceous sediments in the region of the Lena and Olenek and the coal basin of the Lena] (Problems of oil and gas layers in the Arctic II)."	"Trudy nauchno-issledovatelskogo instituta geologii Arktiki Ministerstva geologii i okhrany nedr SSSR, 128: 1–96. (in Russian)"
"Ginkgodium_nundichii-ref"	"Velasco-de Leon, M. P., Lozano-Carmona, D. E., Flores, M. A., Martínez, O. D., Silva, A."	"2015"	"Two new species of Ginkgoales from the Middle Jurassic of Mexico."	"Historical Biology, 27(3-4): 366–373."
"Sphenobaiera_mixteca-ref"	"Velasco-de Leon, M. P., Lozano-Carmona, D. E., Flores, M. A., Martínez, O. D., Silva, A."	"2015"	"Two new species of Ginkgoales from the Middle Jurassic of Mexico."	"Historical Biology, 27(3-4): 366–373."
"Ginkgoites_patagonica-ref"	"Villar de Seoane, L., Cúneo, N. R., Escapa, I., Wilf, P., Gandolfo, M. A."	"2015"	"Ginkgoites patagonica (Berry) comb. nov. from the Eocene of Patagonia, Last Ginkgoalean Record in South America."	"International Journal of Plant Sciences, 176(4): 346–363."
"Ginkgo_xiahuayuanensis-ref"	"Wang, Z."	"1984"	"Plant Kingdom."	"In: Tianjin Institute of Geology and Mineral Resources (eds), Paleontological Atlas of North China II Mesozoic, China: Geological Publishing House, pp. 223–384. (in Chinese)"
"Umaltolepis_hebeiensis-ref"	"Wang, Z."	"1984"	"Plant Kingdom."	"In: Tianjin Institute of Geology and Mineral Resources (eds), Paleontological Atlas of North China II Mesozoic, China: Geological Publishing House, pp. 223–384. (in Chinese)"
"Sphenobaiera_micronervis-ref"	"Wang, Z. Q., Wang, L. X."	"1986"	"Huabei Shiqianfengqun Xiabu Wanerdieshi Zhiwu Huashi."	"Bulletin of the Tianjin Institute of Geology and Mineral Resources, 15: 1–120. (in Chinese)"
"Ginkgo_hamiensis-ref"	"Wang, Z., Sun, F., Jin, P., Chen, Y., Chen, J., Deng, P., Yang, G., Sun, B."	"2017"	"A New Species of Ginkgo with Male Cones and Pollen Grains in situ from the Middle Jurassic of Eastern Xinjiang, China."	"Acta Geologica Sinica, 91(1): 9–21."
"Ginkgo_laramiensis-ref"	"Ward, L. F."	"1885"	"Synopsis of the flora of the Laramie group."	"United States Geological Survey 6th Annual Report, pp.399–557."
"Ginkgoites_tasiakouensis-ref"	"Wu, S., Ye, M., Li, B."	"1980"	"Upper Triassic and Lower and Middle Jurassic plants from the Hsiangchi Group, western Hubei."	"Mem Nanjiang Institute of Geology and Palaeontology, Chinese Academy of Sciences, 14: 63–131. (in Chinese with English abstract)"
"Yimaia_qinghaiensis -ref"	"Wu, X., Yang X., Zhou, Zh."	"2006"	"Ginkgoalean ovulate organs and seeds associated with Baiera furcata-type leaves from the Middle Jurassic of Qinghai Province, China."	"Review of Palaeobotany and Palynology138(3-4): 209–225"
"Ginkgoites_yangii-ref"	"Wu, X., Zhou, Zh., Wang, Y."	"2007"	"Nomenclatural notes on some ginkgoalean fossil plants from China."	"Acta Phytotaxonomica Sinica, 45 (6): 880–883."
"Sphenobaiera_fengii-ref"	"Wu, X., Zhou, Zh., Wang, Y."	"2007"	"Nomenclatural notes on some ginkgoalean fossil plants from China."	"Acta Phytotaxonomica Sinica, 45 (6): 880–883."
"Sphenobaiera_wangii-ref"	"Wu, X., Zhou, Zh., Wang, Y."	"2007"	"Nomenclatural notes on some ginkgoalean fossil plants from China."	"Acta Phytotaxonomica Sinica, 45 (6): 880–883."
"Ginkgo_neimengensis-ref"	"Xu, X. H., Yang, L. Y., Sun, B. N., Wang Y. D., Che, P."	"2017"	"A new Early Cretaceous Ginkgo ovulate organ with associated leaves from Inner Mongolia, China and its evolutionary significance."	"Review of Palaeobotany and Palynology, 244: 163–181."
"Ginkgoites_myrioneurus-ref"	"Yang, X."	"2004"	"Ginkgoites myrioneurus sp. nov. and associated shoots from the Lower Cretaceous of the Jixi Basin, Heilongjiang, China."	"Cretaceous Research, 25: 739–748"
"Ginkgo_ginkgoidea-ref"	"Yang, X. J., Friis, E. M., Zhou, Z. Y."	"2008"	"Ovule-bearing organs of Ginkgo ginkgoidea (Tralau) comb. nov., and associated leaves from the Middle Jurassic of Scania, South Sweden."	"Review of Palaeobotany and Palynology, 149(1-2): 1–17."
"Ginkgodium_nathorstii-ref"	"Yokoyama, M."	"1889"	"Jurassic Plants from Kaga, Hida, and Echizen."	"The journal of the College of Science, Imperial University, Tokyo, vol. 3: 1–66."
"Arberophyllum_baschkiricum-ref"	"Zalessky, M. D."	"1966"	"Sur la flore triasique de la riviere Sourakai en Bachkirie."	"Problemy Paleontologii, 1: 245-250."
"Ginkgo_chilinensis-ref"	"Zhang, W., Zhang, Z. C., Zheng, S. L."	"1980"	"Division of plants."	"In: Paleontological atlas of Northeast China. (2) Mesozoic and Cenozoic volume. Geological Publishing House, Beijing, pp. 221–339. (in Chinese)"
"Ginkgo_dayanensis-ref"	"Zhang, W., Zhang, Z. E., Zheng, S.L.,"	"1980"	"Division of plants."	"In: Palaeontological atlas of Northeast China. (2) Mesozoic and Cenozoic volume, pp. 221-339. (in Chinese)"
"Ginkgoxylon_beckii-ref"	"Zhang, W., Zheng, S. L., Shang, P."	"2000"	"A new species of ginkgoalean wood (Ginkgoxylon chinense Zhang et Zheng sp. nov.) from Lower Cretaceous of Liaoning, China."	"Acta. Palaeontologica Sinica 39: 220–225."
"Ginkgoxylon_bonesii-ref"	"Zhang, W., Zheng, S. L., Shang, P."	"2000"	"A new species of ginkgoalean wood (Ginkgoxylon chinense Zhang et Zheng sp. nov.) from Lower Cretaceous of Liaoning, China."	"Acta. Palaeontologica Sinica 39: 220–225."
"Ginkgoxylon_chinense -ref"	"Zhang, W., Zheng, S. L., Shang, P."	"2000"	"A new species of ginkgoalean wood (Ginkgoxylon chinense Zhang et Zheng sp. nov.) from Lower Cretaceous of Liaoning, China."	"Acta. Palaeontologica Sinica 39: 220–225."
"Ginkgoites_fuxinensis-ref"	"Zhao, L., Ohana, T., Kimura, T."	"1993"	"A fossil population of Ginkgo leaves from the Xingyuan Formation, Inner Mongolia."	"Transactions and Proceedings of the Palaeontological Society of Japan, 169: 73–96."
"Ginkgoites_wulungensis-ref"	"Zhao, L., Ohana, T., Kimura, T."	"1993"	"A fossil population of Ginkgo leaves from the Xingyuan Formation, Inner Mongolia."	"Transactions and Proceedings of the Palaeontological Society of Japan, 169: 73–96."
"Ginkgoites_papilionaceus-ref"	"Zhou, H. Q."	"1981"	"Discovery of the Upper Triassic flora of Yangcaogou of Beipiao, Liaoning."	"Twelfth Annual Conference of the Palaeontological Society of China, 147–152 pp. (In Chinese)"
"Ginkgo_yimaensis-ref"	"Zhou, Z-Y., Zhang, B.-L."	"1989"	"A Middle Jurassic Ginkgo with ovule-bearing organs from Henan, China."	"Palaeontographica Abt. B 211(4–6): 113–133."
"Ginkgo_apodes-ref"	"Zhou, Z-Y., Zheng, Sh."	"2004"	"A new Mesozoic Ginkgo from western Liaoning, China and its evolutionary significance."	"Review of Paleobotany and Palynology 131(1–2): 91–103."
"Ginkgo_cranei-ref"	"Zhou, Z., Quan, Ch., Liu, Yu-Sh."	"2012"	"Tertiary Ginkgo Ovulate Organs with Associated Leaves from North Dakota, U.S.A., and Their Evolutionary Significance."	"International Journal of Plant Sciences, 173(1): 67–80."
"Sphenobaiera_rugata-ref"	"Zhou, Zh."	"1984"	"Early Liassic plants from southwestern Hunan, China."	"Palaeontologia Sinica, 165(7): 1–91."
"Yimaia_recurva -ref"	"Zhou, Zh., Zhang, B."	"1987"	"Two new Ginkgoalean female reproductive organs from the middle Jurassic of Henan province."	"Kexue Tongbao (Chinese Science Bulletin), 33(14): 1201–1203."
"Karkenia_henanensis -ref"	"Zhou, Zh., Zhang, B., Wang, Y., Guignard, G."	"2002"	"A new Karkenia (Ginkoales) from the Jurassic Yima formation, Henan, China and its megaspore memrane ultrastructure."	"Review of Paleobotany and Palynology 120(2002): 91–105."
"Yimaia_capituliformis-ref"	"Zhou, Zh., Zheng, Sh., Zhang, L."	"2007"	"Morphology and age of Yimaia (Ginkgoales) from Daohugou Village, Ningcheng, Inner Mongolia, China."	"Cretaceous Research, 28(2): 348– 362."
